transaction_id,serial_number,assessed_value,sales_amount,sales_ratio,address_id,property_type_id,date_recorded_id,property type,address,town_id,longitude,latitude,town,month,day,quarter,year,full_date,rate_x,lower_bound,upper_bound,census_units,total_assisted_units,rate_y
1131987,230080,632500.0,1325000.0,0.4773,845545,1,7075,Single Family,12 RIVER OAKS ROAD,106,-73.33401,41.12483,Westport,12.0,4.0,4.0,2023,2023-12-04,,,,,,
1103345,230494,121800.0,285000.0,0.4273,597304,1,7149,Single Family,38 VALLEY RD,41,-72.9391278,41.3579955,Hamden,4.0,26.0,2.0,2024,2024-04-26,,,,,,
761463,130035,37800.0,64900.0,0.582434515,496541,5,1645,Condo,975 MERIDEN RD #56,97,-72.98805,41.55283,Waterbury,10.0,4.0,4.0,2013,2013-10-04,,,,,,
889790,160252,333130.0,457250.0,0.728551121,696630,1,1877,Single Family,93 STONEHILL DRIVE,87,,,Rocky Hill,1.0,18.0,1.0,2017,2017-01-18,,,,,,
55660,200135,124800.0,255000.0,0.4894,54135,1,12,Single Family,31 YALE AVE,58,-73.095767,41.5361615,Middlebury,4.0,21.0,2.0,2021,2021-04-21,,,,,,
296170,31457,17220.0,45000.0,0.382666667,266009,11,926,,24 SHARON RD 2,97,,,Waterbury,4.0,22.0,2.0,2004,2004-04-22,,,,,,
640130,100006,543060.0,759000.0,0.715494071,459498,1,4541,Single Family,38 PENNY LANE,144,,,Woodbridge,10.0,14.0,4.0,2010,2010-10-14,,,,,,
378221,40113,126210.0,255000.0,0.494941176,329442,11,2887,,1007 NORTH ST,98,-72.64356,42.00761,Suffield,2.0,18.0,1.0,2005,2005-02-18,,,,,,
753010,140767,1187060.0,2809000.0,0.42259167,191473,1,5372,Single Family,71 SHORE RD,39,,,Greenwich,7.0,1.0,3.0,2015,2015-07-01,112700.0,1.5,1.6,,,
103804,210316,117670.0,242000.0,0.4862,99738,1,203,Single Family,30 APTER DR,94,-73.101594994,41.805535016,Torrington,1.0,13.0,1.0,2022,2022-01-13,,,,,,
656614,11153,130100.0,165000.0,0.788484848,67391,5,4778,Condo,18 TINSMITH XING,107,-72.7065135,41.7060124,Wethersfield,4.0,27.0,2.0,2012,2012-04-27,,,,,,
1111381,2300021,171360.0,335000.0,0.5115,334152,1,7104,Single Family,28 MAPLE EDGE DR,117,-72.763993,41.8464846,Bloomfield,11.0,7.0,4.0,2023,2023-11-07,,,,,,
203240,20128,87500.0,162000.0,0.540123457,188300,11,2472,,10 VICKI LN,16,,,Colchester,2.0,18.0,1.0,2003,2003-02-18,,,,,,
4524,200058,175900.0,265000.0,0.6637,4507,1,16,Single Family,26 POMPANO AVE,9,-72.8464782,41.2815134,Branford,10.0,21.0,4.0,2020,2020-10-21,,,,,,
728124,130096,186900.0,230000.0,0.812608696,586860,1,1695,Single Family,9 SOMERS HILL CI,78,,,Somers,7.0,11.0,3.0,2014,2014-07-11,,,,,,
489057,60086,173810.0,265000.0,0.655886792,255373,1,3431,Single Family,5 LEA RD,150,,,North Branford,3.0,20.0,1.0,2007,2007-03-20,,,,,,
357225,41885,96250.0,389900.0,0.246858169,220895,11,1013,,15 WOODLAND ST,59,-72.92673,41.31928,New Haven,7.0,25.0,3.0,2005,2005-07-25,,,,,,
133487,10158,70950.0,123500.0,0.574493927,127255,11,529,,33 OLD ALBANY TPKE,14,-72.8747307,41.8212016,Canton,5.0,24.0,2.0,2002,2002-05-24,,,,,,
956659,181017,109830.0,175000.0,0.6276,738915,4,6296,Two Family,505 QUINNIPIAC AV,59,,,New Haven,9.0,20.0,3.0,2019,2019-09-20,,,,,,
993297,180150,201750.0,195000.0,1.034615385,761473,1,6399,Single Family,427 MATTHEW ST,167,-72.9530477,41.5183284,Prospect,6.0,19.0,2.0,2019,2019-06-19,,,,,,
250175,30309,31630.0,48500.0,0.652164948,228091,11,2602,,513 EMMETT ST UT 23,10,-72.90695,41.6613,Bristol,12.0,11.0,4.0,2003,2003-12-11,,,,,,
834216,150791,171290.0,243000.0,0.704897119,660450,1,5676,Single Family,27 EAST MAXWELL DRIVE,111,,,West Hartford,7.0,12.0,3.0,2016,2016-07-12,,,,,,
442294,60072,262500.0,780000.0,0.336538462,268139,1,1248,Single Family,72 BART DR,14,-72.9062242,41.8178352,Canton,2.0,13.0,1.0,2007,2007-02-13,,,,,,
589649,90089,94780.0,148900.0,0.636534587,484876,5,4215,Condo,89 GLEN RIDGE CT,163,-73.42333,41.58504,New Milford,12.0,8.0,4.0,2009,2009-12-08,,,,,,
278487,30717,73570.0,167000.0,0.440538922,251689,11,2616,,184 NORFOLK ST,169,,,West Haven,5.0,26.0,2.0,2004,2004-05-26,,,,,,
378056,40724,213430.0,471000.0,0.453142251,329315,11,981,,12 RICHCONN DR,163,-73.3643654,41.5666971,New Milford,7.0,5.0,3.0,2005,2005-07-05,,,,,,
538046,70217,140770.0,180000.0,0.782055556,446044,1,3544,Single Family,219 CHERRY HILL DR,116,-72.7527904,41.7188597,Newington,2.0,29.0,1.0,2008,2008-02-29,,,,,,
217037,21581,146930.0,241000.0,0.60966805,200162,11,787,,215 LAKE VIEW TER,59,,,New Haven,7.0,16.0,3.0,2003,2003-07-16,,,,,,
482611,60397,195300.0,420000.0,0.465,405570,1,1193,Single Family,47 AMBLER DR,66,-73.4004859,41.1214153,Norwalk,12.0,21.0,4.0,2006,2006-12-21,,,,,,
397959,50121,16240.0,65000.0,0.249846154,175053,11,3120,,WESTFORD AVE,31,,,Enfield,11.0,22.0,4.0,2005,2005-11-22,,,,,,
618597,10315,148200.0,155000.0,0.956129032,506084,1,1481,Single Family,32 JORDT STREET,54,,,Manchester,6.0,17.0,2.0,2011,2011-06-17,,,,,,
822750,15688,69680.0,96000.0,0.725833333,652861,5,5582,Condo,"31 HIGH ST., UNIT 11204",25,,,East Hartford,8.0,29.0,3.0,2016,2016-08-29,,,,,,
1095407,220212,44940.0,115000.0,0.3908,823461,5,6774,Condo,32-B ROBBINS LANE,87,-72.646288002,41.676322991,Rocky Hill,8.0,9.0,3.0,2023,2023-08-09,,,,,,
252435,30313,223230.0,415000.0,0.537903614,229971,11,2114,,33 QUAKER RDG RD,6,,,Bethel,6.0,16.0,2.0,2004,2004-06-16,,,,,,
353887,40803,144970.0,601000.0,0.241214642,311202,11,2947,,8 OCEAN AVE,60,-73.0917599,41.1855723,Milford,5.0,26.0,2.0,2005,2005-05-26,,,,,,
32949,200448,153300.0,270000.0,0.5677,32138,5,486,Condo,18 RIVERWALK DRIVE,77,-72.8128,41.84113,Simsbury,6.0,29.0,2.0,2021,2021-06-29,,,,,,
959274,171074,357000.0,470000.0,0.7595,671309,1,6160,Single Family,335 ROSEBROOK DR,92,-73.1227153,41.2312402,Stratford,6.0,19.0,2.0,2018,2018-06-19,,,,,,
322893,30124,129850.0,305000.0,0.425737705,149485,11,2609,,105 HOLCOMB ST,169,,,West Haven,11.0,5.0,4.0,2003,2003-11-05,,,,,,
720478,130229,69200.0,105000.0,0.659047619,581327,5,5158,Condo,319 NEW BRITAIN RD #310,5,,,Berlin,7.0,15.0,3.0,2014,2014-07-15,,,,,,
729042,130187,295700.0,325000.0,0.909846154,587540,1,5243,Single Family,160 COMPO RD N,106,-73.3584407,41.1573054,Westport,2.0,6.0,1.0,2014,2014-02-06,,,,,,
652454,110307,280700.0,461500.0,0.60823402,238608,1,1577,Single Family,15 SACHEM RD,9,-72.7504934,41.2681108,Branford,8.0,6.0,3.0,2012,2012-08-06,,,,,,
249000,30357,105900.0,250000.0,0.4236,227108,11,2704,,33 MUDDY BRK RD,121,-72.48015,41.91662,Ellington,9.0,21.0,3.0,2004,2004-09-21,,,,,,
911102,170696,97600.0,156500.0,0.6236,710039,1,6094,Single Family,101 OLIVER ROAD,54,,,Manchester,7.0,9.0,3.0,2018,2018-07-09,,,,,,
938320,180432,61250.0,157000.0,0.3901,727465,1,6341,Single Family,230 KENSINGTON AVE,55,-72.7869471,41.6491202,New Britain,3.0,26.0,1.0,2019,2019-03-26,,,,,,
546520,80123,148900.0,238000.0,0.625630252,452221,1,3879,Single Family,84 PILGRIM DRIVE,101,-72.39343,41.87035,Tolland,7.0,16.0,3.0,2009,2009-07-16,,,,,,
556598,80652,190820.0,283000.0,0.674275618,459880,1,1362,Single Family,84 DOVER RD,55,-72.7964342,41.6496119,New Britain,8.0,27.0,3.0,2009,2009-08-27,,,,,,
573593,900063,224500.0,144900.0,1.549344375,472560,1,1407,Single Family,49 PARK DR,5,-72.8108715,41.5713422,Berlin,12.0,30.0,4.0,2009,2009-12-30,,,,,,
948812,170093,217630.0,296000.0,0.7352,460849,5,6046,Condo,8 BUSHEL RD,81,-72.8880854,41.6824889,Plainville,1.0,2.0,1.0,2018,2018-01-02,,,,,,
549419,80047,112770.0,173000.0,0.651849711,419452,1,3957,Single Family,18 CEDAR DR,65,-71.88141,41.42182,North Stonington,9.0,8.0,3.0,2009,2009-09-08,,,,,,
284756,30871,67270.0,128000.0,0.525546875,256833,11,920,,74D N MOUNTAIN RD,55,,,New Britain,5.0,17.0,2.0,2004,2004-05-17,,,,,,
855874,160048,78990.0,221000.0,0.357420814,674785,5,1874,Condo,2118-30 MERIDEN WATERBURY RD,115,,,Southington,10.0,25.0,4.0,2016,2016-10-25,,,,,,
447406,60372,183600.0,311000.0,0.590353698,380168,1,3454,Single Family,20 TOOLE DR,9,-72.80641,41.27231,Branford,6.0,5.0,2.0,2007,2007-06-05,,,,,,
1028530,191296,172260.0,265000.0,0.65,782730,5,6583,Condo,45 STUART AVE UNIT J,66,-73.42443,41.1086,Norwalk,9.0,16.0,3.0,2020,2020-09-16,,,,,,
419015,50126,168640.0,330000.0,0.511030303,359678,11,1144,,32 JEFFERSON DR,40,-72.726805,41.3126755,Guilford,1.0,4.0,1.0,2006,2006-01-04,,,,,,
880343,161066,160090.0,149600.0,1.070120321,690558,1,5860,Single Family,40 DUNN RD,41,-72.9054801,41.4303993,Hamden,8.0,31.0,3.0,2017,2017-08-31,,,,,,
211603,20310,120120.0,260000.0,0.462,195397,11,2113,,38 SECOND AVE,165,-73.0690683,41.3938286,Seymour,7.0,2.0,3.0,2003,2003-07-02,,,,,,
1127757,2300128,10750.0,66500.0,0.1617,657676,1,7131,Single Family,33 GREEN ACRES PARK DR,110,-72.4276513,41.2844754,Westbrook,9.0,24.0,3.0,2024,2024-09-24,,,,,,
771189,140802,91980.0,94000.0,0.978510638,617665,1,5475,Single Family,60 ARLINGTON ST,57,-72.7657047,41.5276108,Meriden,7.0,15.0,3.0,2015,2015-07-15,,,,,,
1074510,220085,302120.0,570000.0,0.53,93174,1,6689,Single Family,89 HONEY HILL ROAD,151,-72.998558019,41.813324989,New Hartford,7.0,3.0,3.0,2023,2023-07-03,,,,,,
1056359,220628,160370.0,207375.0,0.7733,285782,1,6683,Single Family,117 QUINCE ST,11,-73.21094,41.19976,Bridgeport,2.0,7.0,1.0,2023,2023-02-07,,,,,,
226123,20418,149660.0,272900.0,0.54840601,207545,11,835,,12 SPARROW CT,62,,,Montville,7.0,17.0,3.0,2003,2003-07-17,,,,,,
134661,10059,28170.0,178000.0,0.158258427,128327,11,590,,879 BROOK RD,113,-72.0980381,41.7550877,Hampton,8.0,20.0,3.0,2002,2002-08-20,,,,,,
1053258,190382,154200.0,300500.0,0.5131,700827,1,2215,Single Family,6 RIVERSIDE ROAD,77,,,Simsbury,7.0,22.0,3.0,2020,2020-07-22,,,,,,
148459,10223,41620.0,269900.0,0.154205261,140469,11,714,,161 COMSTOCK TRL,28,-72.45006,41.5252,East Hampton,5.0,7.0,2.0,2002,2002-05-07,,,,,,
482924,60453,379750.0,750000.0,0.506333333,136909,1,3401,Single Family,10 CRIMMINS RD,21,-73.4837217,41.0644918,Darien,6.0,20.0,2.0,2007,2007-06-20,,,,,,
190236,20181,110460.0,194000.0,0.569381443,176985,11,831,,289 SAM GRN RD,17,,,Coventry,5.0,19.0,2.0,2003,2003-05-19,,,,,,
737302,13461,60970.0,55106.0,1.106413095,593539,5,1692,Condo,31 HIGH ST. UNIT 3103,25,,,East Hartford,6.0,26.0,2.0,2014,2014-06-26,,,,,,
720929,130484,410970.0,697000.0,0.589626973,564049,1,5188,Single Family,2276 MILL PLAIN ROAD,34,,,Fairfield,5.0,2.0,2.0,2014,2014-05-02,,,,,,
723319,130085,74130.0,70000.0,1.059,583356,4,1662,Two Family,102-104 MIDWAY OVAL,43,,,Groton,12.0,6.0,4.0,2013,2013-12-06,,,,,,
763024,140118,470960.0,595000.0,0.791529412,611932,1,5400,Single Family,236 GIANTS NECK RD,27,,,East Lyme,12.0,30.0,4.0,2014,2014-12-30,,,,,,
127317,10930,22260.0,20500.0,1.085853659,121531,11,686,,49-51 PLINY ST,45,,,Hartford,5.0,20.0,2.0,2002,2002-05-20,,,,,,
677111,110096,148610.0,210000.0,0.707666667,437594,1,3567,Single Family,36 WILLOW LN,71,-72.0974119,41.3315075,New London,2.0,2.0,1.0,2012,2012-02-02,,,,,,
690300,120099,173100.0,226100.0,0.765590447,559193,1,5062,Single Family,27 ALGIN DRIVE,58,,,Middlebury,7.0,22.0,3.0,2013,2013-07-22,,,,,,
955940,170183,158280.0,210000.0,0.7537,670039,5,2022,Condo,19 ISAACS ST UNIT 308,66,,,Norwalk,11.0,20.0,4.0,2017,2017-11-20,,,,,,
313564,31319,26000.0,135000.0,0.192592593,280132,11,2664,,62 ARNOLD WAY,111,,,West Hartford,8.0,17.0,3.0,2004,2004-08-17,,,,,,
233504,20663,75460.0,36000.0,2.096111111,30946,11,2470,,139 CROWN ST,57,-72.8030381,41.5339707,Meriden,4.0,2.0,2.0,2003,2003-04-02,,,,,,
858912,160071,156300.0,275000.0,0.568363636,575408,1,1944,Single Family,5 ALDEN DR,129,-72.5175055,41.2978636,Clinton,12.0,27.0,4.0,2016,2016-12-27,,,,,,
281277,31202,60620.0,115000.0,0.527130435,253996,11,2623,,925 ORONOKE RD 23E,97,-73.06359,41.52255,Waterbury,3.0,22.0,1.0,2004,2004-03-22,,,,,,
845311,150048,102540.0,152400.0,0.672834646,667885,1,5694,Single Family,14 OBARA DR,142,-72.1767714,41.7144533,Windham,11.0,24.0,4.0,2015,2015-11-24,,,,,,
746642,13268,127520.0,179150.0,0.711805749,600175,1,5138,Single Family,875 BREWER ST.,25,,,East Hartford,3.0,14.0,1.0,2014,2014-03-14,,,,,,
349660,40196,166860.0,230000.0,0.725478261,308018,11,2967,,878 KILLINGWORTH RD,124,-72.5556468,41.4371065,Haddam,8.0,30.0,3.0,2005,2005-08-30,,,,,,
472936,60926,14641200.0,44433.0,329.5118493,398562,11,1209,,272 SUCCESS VLG BLDG 54,11,,,Bridgeport,1.0,31.0,1.0,2007,2007-01-31,,,,,,
422231,50185,68250.0,195000.0,0.35,202186,11,3084,,39 ALCOVE ST,57,-72.810614,41.5282626,Meriden,11.0,7.0,4.0,2005,2005-11-07,,,,,,
808885,150415,124200.0,82000.0,1.514634146,643520,4,1825,Two Family,31 NORMAN STREET,54,,,Manchester,3.0,31.0,1.0,2016,2016-03-31,,,,,,
84316,210111,89400.0,97000.0,0.9216,81538,6,229,Vacant Land,LEWIS HILL RD,17,-72.312425797,41.793435124,Coventry,3.0,2.0,1.0,2022,2022-03-02,,,,,,
459345,50012,514920.0,655000.0,0.786137405,276902,11,1173,,15 ROCK HL RD,144,,,Woodbridge,11.0,10.0,4.0,2005,2005-11-10,,,,,,
871712,160103,103740.0,147000.0,0.705714286,685075,1,5985,Single Family,181 STONECREST DR,10,-72.91653,41.68211,Bristol,11.0,14.0,4.0,2016,2016-11-14,,,,,,
918967,170558,243430.0,344700.0,0.7062,715097,1,6067,Single Family,76 DALTON RD,60,-73.009075,41.2278257,Milford,12.0,13.0,4.0,2017,2017-12-13,,,,,,
903892,160521,227310.0,185000.0,1.228702703,705464,1,5844,Single Family,134 BLUE RIDGE EXT,97,,,Waterbury,2.0,28.0,1.0,2017,2017-02-28,,,,,,
1046647,190127,527860.0,245000.0,2.1545,793360,1,4622,Single Family,21 SHAWANDASSEE RD,108,,,Waterford,1.0,13.0,1.0,2020,2020-01-13,,,,,,
523800,70672,107170.0,157000.0,0.682611465,435547,5,1322,Condo,149 FOUNTAIN ST #13,59,,,New Haven,6.0,2.0,2.0,2008,2008-06-02,,,,,,
187688,20067,29640.0,55000.0,0.538909091,174717,11,2412,,48 SAFFRON LN,28,,,East Hampton,11.0,27.0,4.0,2002,2002-11-27,,,,,,
378123,40174,291880.0,475000.0,0.614484211,329370,11,967,,51 LONGVIEW DR,76,-73.4598494,41.3088775,Ridgefield,1.0,19.0,1.0,2005,2005-01-19,,,,,,
790814,140060,73560.0,123050.0,0.59780577,38633,5,1730,Condo,10 MALLARD CIRCLE,77,,,Simsbury,11.0,24.0,4.0,2014,2014-11-24,,,,,,
707902,12226,119000.0,140000.0,0.85,572107,5,1598,Condo,39 SPRING ST,107,-72.6592098,41.7044641,Wethersfield,6.0,24.0,2.0,2013,2013-06-24,,,,,,
1043280,190305,166600.0,275000.0,0.6058,791392,1,2152,Single Family,88 OVERLOOK DR,109,-72.67526,41.85329,Windsor,6.0,1.0,2.0,2020,2020-06-01,,,,,,
96275,21226,487550.0,860000.0,0.5669,92688,1,401,Single Family,35 KETCHAM RD,76,-73.513636027,41.296352,Ridgefield,3.0,16.0,1.0,2022,2022-03-16,,,,,,
50971,201243,244390.0,439000.0,0.5566,49672,1,158,Single Family,108 HAWLEY AVE,60,-72.9941775,41.2252621,Milford,6.0,18.0,2.0,2021,2021-06-18,,,,,,
1050654,190294,63370.0,111000.0,0.5709,795640,5,2229,Condo,380 HITCHCOCK RD #35,97,,,Waterbury,11.0,27.0,4.0,2019,2019-11-27,,,,,,
355874,40284,100430.0,189000.0,0.531375661,245185,11,2943,,20 MALLARD CIR,77,-72.77085,41.91003,Simsbury,5.0,2.0,2.0,2005,2005-05-02,,,,,,
1116933,231063,35070.0,5000.0,7.014,836470,6,7054,Vacant Land,E GRAND AV,59,,,New Haven,5.0,13.0,2.0,2024,2024-05-13,,,,,,
889430,161164,64400.0,30000.0,2.146666667,364213,1,5830,Single Family,98 VIRGINIA AVE,97,-73.0067793,41.5535186,Waterbury,7.0,31.0,3.0,2017,2017-07-31,,,,,,
777131,140020,88200.0,144950.0,0.608485685,621807,5,1712,Condo,92 MAIN ST # 420,131,,,Deep River,1.0,12.0,1.0,2015,2015-01-12,,,,,,
531017,70964,544670.0,750000.0,0.726226667,164852,1,3647,Single Family,16 FULLMAR LN,66,-73.4522571,41.1368416,Norwalk,8.0,1.0,3.0,2008,2008-08-01,,,,,,
1015588,190038,224200.0,350000.0,0.6406,775010,1,2174,Single Family,93 MONTOWESE TRL,160,-72.84926,41.45971,Wallingford,10.0,21.0,4.0,2019,2019-10-21,,,,,,
1027543,19064,124900.0,280660.0,0.445,109849,5,2175,Condo,3 LAKESIDE DR,80,-73.011165994,41.254357994,Orange,1.0,21.0,1.0,2020,2020-01-21,,,,,,
1060108,22136,251230.0,410000.0,0.6127,801454,1,6895,Single Family,1066 EAST LAKE RD,62,-72.173834989,41.422576002,Montville,2.0,15.0,1.0,2023,2023-02-15,,,,,,
68312,200863,28850.0,65000.0,0.4438,66431,5,500,Condo,20 KAY LANE #B,97,-73.07719,41.5799,Waterbury,1.0,7.0,1.0,2021,2021-01-07,,,,,,
842198,150184,88200.0,40000.0,2.205,665822,1,1832,Single Family,68 OAK ST,112,-72.6309428,41.9313821,Windsor Locks,7.0,1.0,3.0,2016,2016-07-01,106100.0,1.4,1.5,,,
656692,110173,509890.0,235550.0,2.164678412,534398,11,4661,,1 BABCOCK HILL RD; 11 & 25 MAC,142,,,Windham,8.0,14.0,3.0,2012,2012-08-14,,,,,,
173671,10285,45700.0,89000.0,0.513483146,162640,11,617,,54 W THAMES ST,69,,,Norwich,1.0,16.0,1.0,2002,2002-01-16,,,,,,
175328,10029,140880.0,288000.0,0.489166667,164052,11,628,,112 MULBERRY ST,64,-73.0276887,41.4890364,Naugatuck,10.0,5.0,4.0,2001,2001-10-05,,,,,,
763462,14119,175830.0,249000.0,0.706144578,612258,1,1743,Single Family,206 ROBERT TREAT PKWY,60,-73.0644174,41.2104475,Milford,11.0,19.0,4.0,2014,2014-11-19,,,,,,
163813,10497,90580.0,174500.0,0.519083095,154102,11,531,,321 CRYSTAL AVE,71,-72.1017457,41.3696165,New London,9.0,30.0,3.0,2002,2002-09-30,,,,,,
543433,70209,173460.0,240000.0,0.72275,449910,1,3653,Single Family,564 PARK AVE,109,-72.6777428,41.8364519,Windsor,3.0,24.0,1.0,2008,2008-03-24,,,,,,
464610,51991,7167580.0,105000.0,68.26266667,145832,11,1096,,41 WOLFPIT AVE,66,-73.3947626,41.1286683,Norwalk,9.0,29.0,3.0,2006,2006-09-29,,,,,,
825680,15640,452010.0,580000.0,0.779327586,654802,1,5602,Single Family,63 & 57 OAKLAND AVE,60,-73.03364,41.20692,Milford,5.0,11.0,2.0,2016,2016-05-11,,,,,,
222234,20424,15960.0,32500.0,0.491076923,204601,11,806,,1050 BRIDGEPORT AVE UC2,60,,,Milford,1.0,16.0,1.0,2003,2003-01-16,,,,,,
231593,20186,77210.0,10000.0,7.721,199901,11,2458,,220 KENNEDY RD,109,-72.6372798,41.8687284,Windsor,12.0,12.0,4.0,2002,2002-12-12,,,,,,
641567,100092,107800.0,80000.0,1.3475,523159,1,1476,Single Family,343 WOODSTOCK AVENUE,85,,,Putnam,7.0,12.0,3.0,2011,2011-07-12,,,,,,
98199,212361,77460.0,123600.0,0.6266,94497,1,245,Single Family,101 MIDDLESEX ST,97,-73.058061988,41.584159984,Waterbury,9.0,22.0,3.0,2022,2022-09-22,,,,,,
568255,800160,160750.0,215000.0,0.747674419,468483,5,1389,Condo,15 ASH COURT,33,,,Farmington,3.0,31.0,1.0,2009,2009-03-31,,,,,,
657116,110002,360780.0,560000.0,0.64425,534714,1,4652,Single Family,153 SHERBROOK DR.,37,,,Goshen,10.0,19.0,4.0,2011,2011-10-19,,,,,,
774914,140023,98660.0,57000.0,1.730877193,620280,5,1734,Condo,1 MAPLE ST #2,121,,,Ellington,11.0,7.0,4.0,2014,2014-11-07,,,,,,
494450,70200,34520.0,453000.0,0.076203091,106835,5,3786,Condo,5 FRIENDLY WAY,87,-72.632967985,41.65674802,Rocky Hill,4.0,21.0,2.0,2008,2008-04-21,,,,,,
560096,81066,1282310.0,1200000.0,1.068591667,462482,5,1387,Condo,"631 LONG RIDGE ROAD, UNIT 7",86,,,Stamford,9.0,25.0,3.0,2009,2009-09-25,,,,,,
944270,180390,134340.0,245500.0,0.5472,731198,1,2065,Single Family,395 MOUNTAIN RD,116,-72.7154698,41.7124293,Newington,7.0,18.0,3.0,2019,2019-07-18,,,,,,
850552,150092,277100.0,255000.0,1.086666667,671303,1,5605,Single Family,7 WOODLAND DRIVE EXT.,114,,,Redding,5.0,17.0,2.0,2016,2016-05-17,,,,,,
1056255,221071,206630.0,462000.0,0.4472,798959,4,6884,Two Family,124 BRONX AVE,11,-73.205387012,41.200392997,Bridgeport,5.0,12.0,2.0,2023,2023-05-12,,,,,,
564005,80496,112210.0,204000.0,0.55004902,102655,1,3903,Single Family,651 WOODWARD AV,59,-72.895220971,41.286377996,New Haven,3.0,13.0,1.0,2009,2009-03-13,,,,,,
143383,10037,53550.0,0.0,0.0,136090,11,1915,,8 HORSE SHOE HL RD,122,,,Bethany,12.0,20.0,4.0,2001,2001-12-20,,,,,,
182560,20199,95480.0,178000.0,0.536404494,170067,11,785,,140 HANMER ST,45,-72.67641,41.7323,Hartford,11.0,14.0,4.0,2002,2002-11-14,,,,,,
1089864,220027,911400.0,1800000.0,0.5063,820028,1,6743,Single Family,6 JOHNNYCAKE HILL RD,79,-72.323980021,41.308821003,Old Lyme,11.0,21.0,4.0,2022,2022-11-21,,,,,,
989467,180019,186100.0,189000.0,0.9846,492977,1,6306,Single Family,222 CENTER RD,104,-72.4772003,41.8470968,Vernon,10.0,9.0,4.0,2018,2018-10-09,,,,,,
656414,110921,133940.0,72449.0,1.848748775,534196,1,4714,Single Family,310 PLEASANTVIEW AVE,11,-73.209092,41.2134331,Bridgeport,5.0,22.0,2.0,2012,2012-05-22,,,,,,
350155,40953,78470.0,199900.0,0.392546273,308366,11,975,,51 DANIEL ST,25,-72.61925,41.7794,East Hartford,8.0,10.0,3.0,2005,2005-08-10,,,,,,
356265,40473,35000.0,200000.0,0.175,312986,11,2933,,3C CATHERINES CT,160,,,Wallingford,3.0,28.0,1.0,2005,2005-03-28,,,,,,
380008,40168,181200.0,413676.0,0.438023961,330731,11,977,,31 SHEA DR,96,-71.845815,41.3648844,Stonington,12.0,29.0,4.0,2004,2004-12-29,,,,,,
68422,201338,73810.0,160000.0,0.4613,66535,1,60,Single Family,104 ALPINE AVE,97,-73.03863,41.52023,Waterbury,3.0,30.0,1.0,2021,2021-03-30,,,,,,
805233,150604,113890.0,585000.0,0.194683761,640986,2,5749,Three Family,28 LYNWOOD PLACE,59,,,New Haven,6.0,7.0,2.0,2016,2016-06-07,,,,,,
825878,150737,112910.0,154000.0,0.733181818,343025,1,5583,Single Family,50 METRO ST,10,-72.9003955,41.6655085,Bristol,8.0,12.0,3.0,2016,2016-08-12,,,,,,
332227,40136,163800.0,0.0,0.0,294740,11,2919,,299 KENT RD,44,-73.5061747,41.6796018,Kent,8.0,24.0,3.0,2005,2005-08-24,,,,,,
121632,211144,243740.0,453500.0,0.5374,116222,5,32,Condo,76 PARK PLACE CIRCLE 57-I,111,-72.733420833,41.733516988,West Hartford,8.0,8.0,3.0,2022,2022-08-08,,,,,,
523883,8382,32750.0,41500.0,0.789156627,435603,5,3967,Condo,56 CROWN VLG,57,-72.80189,41.53593,Meriden,5.0,4.0,2.0,2009,2009-05-04,,,,,,
300479,40645,80080.0,285900.0,0.280097936,269540,11,967,,41 WINSHIP ST,45,-72.6777029,41.738259,Hartford,1.0,19.0,1.0,2005,2005-01-19,,,,,,
949868,170061,269200.0,369900.0,0.7277,734724,1,6160,Single Family,39 ANDERSON RD,152,-73.51416,41.63728,Sherman,6.0,19.0,2.0,2018,2018-06-19,,,,,,
407823,50096,202900.0,340000.0,0.596764706,351529,11,3149,,60 LAKE DR,53,-72.632069,41.3749699,Madison,12.0,30.0,4.0,2005,2005-12-30,,,,,,
767509,14264,36202.0,92000.0,0.3935,615093,1,1761,Single Family,95 COOLIDGE ST,45,-72.7024951,41.738671,Hartford,2.0,4.0,1.0,2015,2015-02-04,,,,,,
957509,180255,241500.0,293500.0,0.8228,718866,1,2086,Single Family,38 SILVER BIRCH LN,129,-72.5464951,41.3226729,Clinton,8.0,9.0,3.0,2019,2019-08-09,,,,,,
840155,15000044,102540.0,80000.0,1.28175,162585,1,5772,Single Family,88 NEWPORT RD,91,-71.8118884,41.6906541,Sterling,4.0,18.0,2.0,2016,2016-04-18,,,,,,
136920,10967,82389.0,163000.0,0.505453988,130355,11,570,,29 JOURMIRE RD,11,-73.2324065,41.2250833,Bridgeport,2.0,11.0,1.0,2002,2002-02-11,,,,,,
636273,100002,839600.0,520451.0,1.61321623,519202,5,3570,Condo,3 HAZELNUT DR,33,-72.8895634,41.7253597,Farmington,10.0,1.0,4.0,2010,2010-10-01,173700.0,1.5,1.6,,,
46386,20160534,382740.0,640000.0,0.598,45262,1,81,Single Family,60 WOOD RD,114,-73.3660953,41.3381317,Redding,11.0,9.0,4.0,2020,2020-11-09,,,,,,
783975,140151,659680.0,985143.0,0.669628673,626521,1,5526,Single Family,143 ROCKY BROOK ROAD,67,,,New Canaan,3.0,24.0,1.0,2015,2015-03-24,,,,,,
906327,160621,59220.0,149900.0,0.395063376,153993,11,5950,,TORRINGFORD ST,94,,,Torrington,8.0,17.0,3.0,2017,2017-08-17,,,,,,
